Id,OriginLatitude,OriginLongitude,DestinationLatitude,DestinationLongitude,Miles,NumStops,Price,HazMat,Pickup
22398857,40.15,-85.04,28.79,-99.12,1412.0,2,2000.0,0,2021-02-12 16:00:00
22398882,40.29,-85.75,28.47,-99.18,1412.0,2,1900.0,0,2021-02-12 16:00:00
22398908,42.49,-89.63,41.64,-81.87,457.0,2,1604.0,0,2021-02-17 16:00:00
22398909,41.92,-87.9,41.53,-81.92,366.0,2,1400.0,0,2021-02-17 16:00:00
22398910,42.76,-89.42,41.36,-81.61,462.0,2,1893.0,0,2021-02-17 16:00:00
22398911,42.3,-87.7,41.21,-81.93,405.0,2,1744.0,0,2021-02-15 16:00:00
22399564,42.45,-87.46,41.39,-80.91,381.0,2,1407.0,0,2021-02-12 17:30:00
22399611,40.54,-81.59,40.53,-82.75,28.0,2,275.0,0,2021-02-11 15:45:00
22399621,30.79,-93.43,28.29,-99.07,434.0,2,900.0,0,2021-02-23 17:45:00
22401294,40.41,-83.38,42.31,-90.89,491.0,2,2100.0,0,2021-02-11 18:30:00
22401295,40.84,-83.74,42.08,-90.85,491.0,2,1900.0,0,2021-02-11 18:30:00
22401557,42.62,-87.57,39.38,-84.27,312.0,2,1300.0,0,2021-02-16 21:00:00
22401558,42.03,-87.09,39.56,-84.17,308.0,2,1500.0,0,2021-02-12 21:00:00
22401617,42.21,-88.37,30.25,-95.55,1081.0,2,2500.0,0,2021-02-11 21:30:00
22401664,41.9,-90.03,41.37,-88.0,221.0,3,1000.0,0,2021-02-15 21:00:00
22401747,39.32,-88.86,41.18,-80.83,514.0,2,1462.0,0,2021-02-15 23:00:00
22401782,40.46,-86.58,39.93,-86.77,90.0,2,600.0,0,2021-02-16 00:30:00
22401830,41.85,-84.24,32.87,-94.99,982.0,2,3450.0,0,2021-02-12 01:00:00
22401833,40.73,-85.56,41.04,-92.19,449.0,2,1847.0,0,2021-02-13 01:15:00
22401843,42.37,-87.62,42.93,-87.93,37.0,2,300.0,0,2021-02-17 01:30:00
22402179,35.11,-101.43,41.56,-87.9,1035.0,2,2050.0,0,2021-02-24 03:30:00
22402272,26.93,-97.33,30.82,-94.15,348.0,2,1100.0,0,2021-02-16 04:15:00
22402277,33.16,-96.62,30.02,-94.25,242.0,2,425.0,0,2021-02-12 04:15:00
22402295,28.99,-99.81,33.42,-96.49,419.0,2,1600.0,0,2021-02-12 04:15:00
22402619,30.33,-97.91,30.83,-97.84,22.0,2,343.0,0,2021-02-11 07:30:00
22402621,30.33,-97.7,30.84,-97.43,26.0,2,357.0,0,2021-02-11 07:30:00
22402644,41.39,-82.25,41.73,-87.78,296.0,2,455.0,0,2021-02-11 06:30:00
22402645,41.44,-82.65,41.05,-87.19,302.0,2,453.0,0,2021-02-11 06:30:00
22402763,41.52,-80.62,28.13,-99.34,1610.0,2,2100.0,0,2021-02-12 07:45:00
22402787,38.55,-88.09,26.82,-97.9,1234.0,2,1530.0,0,2021-02-16 07:00:00
22402788,38.33,-88.08,26.6,-97.24,1236.0,2,1575.0,0,2021-02-16 07:00:00
22402789,38.67,-88.38,26.12,-97.78,1233.0,2,1441.0,0,2021-02-16 07:00:00
22402790,38.95,-88.54,26.5,-97.79,1228.0,2,1479.0,0,2021-02-16 07:00:00
22402793,38.3,-88.24,26.91,-97.36,1235.0,2,1300.0,0,2021-02-17 07:00:00
22402794,38.16,-88.69,26.64,-97.36,1232.0,2,1375.0,0,2021-02-17 07:00:00
22402799,38.54,-88.59,26.79,-97.3,1227.0,2,1500.0,0,2021-02-19 07:00:00
22402800,38.06,-88.0,26.03,-97.49,1228.0,2,1600.0,0,2021-02-24 07:00:00
22402807,38.79,-88.93,26.48,-97.3,1236.0,2,1515.0,0,2021-02-22 07:00:00
22403036,42.91,-91.58,40.99,-83.55,483.0,2,1925.0,0,2021-02-10 08:30:00
22403195,42.89,-87.19,41.76,-81.25,365.0,2,1300.0,0,2021-02-10 08:30:00
22403217,33.0,-96.0,33.0,-96.0,17.0,2,350.0,0,2021-02-15 07:30:00
22403227,41.47,-82.16,28.51,-99.96,1530.0,2,1600.0,0,2021-02-13 07:30:00
22403231,41.08,-82.94,28.54,-99.57,1533.0,2,1600.0,0,2021-02-12 07:30:00
22403293,33.85,-96.77,31.34,-95.78,171.0,2,500.0,0,2021-02-11 06:45:00
22403480,32.6,-105.88,41.57,-83.83,1577.0,2,3800.0,0,2021-02-12 07:00:00
22403507,32.28,-105.86,41.43,-83.87,1581.0,2,5700.0,0,2021-02-16 07:00:00
22403552,33.14,-96.65,30.04,-94.43,274.0,2,700.0,0,2021-02-11 07:00:00
22403626,42.66,-87.04,40.29,-85.21,187.0,2,874.0,0,2021-02-12 08:00:00
22403627,42.39,-87.87,40.98,-85.11,191.0,2,800.0,0,2021-02-16 08:00:00
22403628,42.85,-87.96,41.0,-85.14,194.0,2,676.0,0,2021-02-17 08:00:00
22403671,40.19,-83.45,41.67,-81.71,193.0,2,400.0,0,2021-02-12 08:00:00
22403730,41.02,-84.38,42.29,-87.56,200.0,2,600.0,0,2021-02-12 08:00:00
22403739,33.3,-96.66,30.07,-94.87,236.0,2,750.0,1,2021-02-27 07:00:00
22403740,33.66,-96.56,30.78,-94.45,236.0,2,725.0,1,2021-02-23 07:00:00
22403741,33.66,-96.51,30.67,-94.4,235.0,2,582.0,1,2021-02-23 07:00:00
22403748,42.46,-87.56,39.53,-87.24,249.0,2,1400.0,0,2021-02-17 07:00:00
22403802,33.13,-96.71,30.35,-94.97,239.0,2,625.0,1,2021-02-23 08:00:00
22403819,30.69,-94.8,38.45,-87.81,886.0,2,2200.0,0,2021-02-10 08:00:00
22403945,33.75,-96.8,42.49,-87.98,937.0,2,1400.0,0,2021-02-12 08:15:00
22403946,33.51,-96.72,42.75,-87.9,929.0,2,1400.0,0,2021-02-12 08:15:00
22403949,33.1,-96.81,42.41,-87.01,931.0,2,1200.0,0,2021-02-12 08:15:00
22404248,30.6,-94.87,33.42,-96.12,283.0,2,350.0,0,2021-02-18 08:15:00
22404549,33.35,-96.03,34.25,-95.79,121.0,2,596.0,0,2021-02-12 08:15:00
22405199,33.06,-96.76,33.37,-96.54,51.0,2,150.0,0,2021-02-11 08:30:00
22405206,28.96,-99.65,42.53,-87.32,1322.0,2,2599.0,0,2021-02-12 08:30:00
22405208,28.89,-99.04,42.82,-87.79,1320.0,2,2900.0,0,2021-02-12 08:30:00
22405209,28.56,-99.75,42.04,-87.5,1326.0,2,2900.0,0,2021-02-12 08:30:00
22405211,28.51,-99.38,42.27,-87.5,1326.0,2,2700.0,0,2021-02-12 08:30:00
22405419,38.54,-85.22,40.43,-85.97,123.0,2,200.0,0,2021-02-17 08:30:00
22405424,42.47,-87.21,33.05,-96.29,908.0,2,2300.0,0,2021-02-15 08:30:00
22405479,28.66,-97.64,32.66,-105.11,704.0,2,1324.0,0,2021-02-12 08:30:00
22405540,39.25,-84.67,33.78,-96.13,935.0,2,2900.0,0,2021-02-17 08:30:00
22405834,39.73,-80.22,42.76,-87.06,517.0,2,1200.0,0,2021-02-10 08:30:00
22405984,40.68,-82.94,40.87,-82.55,22.0,2,450.0,0,2021-02-12 09:45:00
22405985,30.87,-94.71,38.84,-87.48,932.0,2,2000.0,0,2021-02-17 08:45:00
22406038,40.03,-85.98,40.06,-82.49,186.0,2,600.0,0,2021-02-14 09:45:00
22406123,42.7,-87.75,33.99,-96.3,963.0,3,2400.0,0,2021-02-12 09:00:00
22406183,42.01,-87.6,29.01,-99.57,1346.0,2,2300.0,0,2021-02-10 08:00:00
22406207,42.95,-88.23,42.1,-87.73,89.0,2,650.0,0,2021-02-16 08:00:00
22406211,42.16,-88.38,41.16,-87.1,84.0,2,668.0,0,2021-02-17 08:00:00
22406212,42.75,-88.6,42.19,-87.54,88.0,2,550.0,0,2021-02-24 08:00:00
22406399,30.76,-94.77,29.43,-99.53,328.0,2,675.0,0,2021-02-10 10:00:00
22406406,33.78,-96.55,30.61,-94.31,266.0,2,568.0,0,2021-02-15 09:00:00
22406450,33.22,-96.65,32.61,-101.26,365.0,3,1100.0,0,2021-02-10 10:00:00
22406544,34.0,-96.0,33.0,-97.0,20.0,2,974.0,0,2021-02-11 09:15:00
22406605,33.78,-96.62,28.91,-99.05,440.0,2,500.0,0,2021-02-17 09:15:00
22406651,40.92,-82.08,40.44,-82.83,27.0,2,854.0,0,2021-02-16 09:15:00
22406668,39.78,-84.55,30.78,-94.53,1120.0,2,2200.0,0,2021-02-12 09:15:00
22406692,41.59,-82.53,42.64,-87.71,344.0,2,550.0,0,2021-02-10 09:15:00
22406730,41.93,-93.9,41.0,-86.57,440.0,2,1300.0,0,2021-02-12 09:30:00
22406731,41.8,-93.27,41.18,-86.58,438.0,2,902.0,0,2021-02-15 09:30:00
22406732,41.89,-93.62,41.92,-86.43,441.0,2,1200.0,0,2021-02-15 09:30:00
22406734,41.11,-93.96,41.22,-86.71,440.0,2,1300.0,0,2021-02-12 09:30:00
22406905,39.75,-89.32,40.35,-82.21,411.0,2,2073.0,0,2021-02-17 09:30:00
22406911,39.35,-89.88,30.63,-97.83,878.0,2,2600.0,0,2021-02-17 09:30:00
22406921,42.69,-87.27,40.44,-88.32,192.0,2,879.0,0,2021-02-15 09:30:00
22406942,42.46,-87.41,39.45,-83.68,313.0,2,750.0,0,2021-02-13 08:30:00
22407019,42.52,-87.86,40.84,-90.7,306.0,2,1200.0,0,2021-02-11 09:30:00
22407286,33.14,-102.33,30.46,-94.6,571.0,2,900.0,0,2021-02-16 10:45:00
22407293,30.7,-94.4,29.83,-97.73,198.0,2,500.0,0,2021-02-16 09:45:00
22407297,42.48,-86.8,42.73,-87.53,34.0,2,400.0,0,2021-02-11 09:45:00
22407339,33.94,-102.05,30.95,-94.67,573.0,2,1000.0,0,2021-02-16 10:45:00
22407364,40.22,-87.97,42.83,-87.4,125.0,2,762.0,0,2021-02-16 10:45:00
22407406,41.64,-87.39,41.54,-84.25,197.0,2,1682.0,0,2021-02-12 09:00:00
22407411,41.87,-87.94,41.57,-84.57,193.0,2,1490.0,0,2021-02-12 09:00:00
22407414,33.19,-96.22,32.44,-95.46,84.0,2,350.0,0,2021-02-15 09:00:00
22407417,39.59,-83.4,42.08,-87.09,365.0,3,999.0,0,2021-02-23 09:00:00
22407438,40.68,-82.71,40.5,-85.1,205.0,2,734.0,0,2021-02-11 10:00:00
22407458,33.8,-96.52,26.88,-97.43,524.0,2,625.0,0,2021-02-15 09:00:00
22407511,34.0,-96.43,35.03,-101.21,349.0,2,1200.0,0,2021-02-15 09:00:00
22407554,39.49,-84.08,42.62,-87.27,294.0,2,1000.0,0,2021-02-11 10:00:00
22407564,33.68,-96.27,29.27,-97.28,287.0,2,675.0,0,2021-02-15 09:00:00
22407566,41.82,-86.77,41.3,-80.06,315.0,2,1500.0,0,2021-02-17 09:00:00
22407579,42.32,-85.64,29.24,-99.89,1531.0,3,2900.0,0,2021-02-15 08:00:00
22407592,33.35,-95.27,42.84,-90.03,864.0,2,1900.0,0,2021-02-16 09:00:00
22407621,33.59,-96.83,42.93,-91.72,877.0,3,2200.0,0,2021-02-17 09:00:00
22407724,40.7,-85.24,40.89,-82.26,190.0,2,894.0,0,2021-02-12 11:00:00
22407734,33.31,-96.6,33.69,-96.72,39.0,2,235.0,0,2021-02-16 10:00:00
22407801,33.96,-96.37,33.86,-96.01,30.0,2,222.0,0,2021-02-16 10:00:00
22407936,33.76,-96.06,29.66,-97.63,310.0,4,800.0,0,2021-02-17 10:15:00
22408003,38.41,-87.48,42.77,-87.71,338.0,2,850.0,0,2021-02-15 10:15:00
22408030,42.36,-88.5,40.46,-85.95,226.0,2,1350.0,0,2021-02-13 10:15:00
22408031,42.42,-88.69,40.94,-85.09,227.0,2,1275.0,0,2021-02-13 10:15:00
22408034,42.11,-88.32,40.46,-85.63,234.0,2,1250.0,0,2021-02-15 10:15:00
22408035,42.17,-88.17,40.77,-85.54,231.0,2,1150.0,0,2021-02-15 10:15:00
22408113,33.0,-97.0,33.0,-96.0,20.0,2,350.0,0,2021-02-18 10:30:00
22408205,33.09,-96.5,30.83,-97.95,212.0,2,700.0,0,2021-02-18 10:30:00
22408310,42.19,-93.0,39.06,-83.9,608.0,2,2149.0,0,2021-02-10 11:30:00
22408331,30.46,-94.86,29.51,-97.29,220.0,2,698.0,0,2021-02-13 09:30:00
22408340,41.79,-90.67,30.97,-97.97,1114.0,2,3300.0,0,2021-02-17 10:30:00
22408374,30.18,-94.2,29.2,-97.56,224.0,2,725.0,0,2021-02-13 09:30:00
22408435,39.79,-84.48,33.4,-96.66,974.0,2,2300.0,0,2021-02-12 11:30:00
22408580,40.37,-83.11,41.58,-81.63,188.0,2,900.0,0,2021-02-11 11:45:00
22408602,42.68,-87.99,42.96,-87.1,38.0,2,200.0,0,2021-02-16 10:45:00
22408626,33.0,-96.0,33.0,-96.0,3.0,2,350.0,0,2021-02-17 10:45:00
22408710,33.27,-96.57,33.53,-96.68,41.0,2,250.0,0,2021-02-11 10:45:00
22408877,40.11,-83.4,41.92,-80.68,183.0,2,900.0,0,2021-02-17 10:00:00
22408884,33.47,-96.57,28.89,-99.4,442.0,2,375.0,0,2021-02-11 10:00:00
22409159,42.17,-87.88,40.1,-82.11,373.0,2,1300.0,0,2021-02-10 11:00:00
22409200,39.55,-89.81,39.94,-84.11,341.0,2,2000.0,1,2021-02-22 10:00:00
22409291,33.42,-96.54,33.27,-96.72,42.0,2,150.0,0,2021-02-11 11:00:00
22409357,42.29,-87.34,40.46,-85.12,197.0,2,1000.0,0,2021-02-11 12:00:00
22409390,41.73,-81.19,42.51,-87.87,378.0,2,700.0,0,2021-02-12 11:15:00
22409460,30.43,-94.34,30.31,-94.9,25.0,2,450.0,0,2021-02-11 11:15:00
22409546,42.97,-87.47,41.62,-88.14,127.0,2,1040.0,0,2021-02-12 11:30:00
22409807,29.57,-100.01,33.33,-96.79,393.0,2,1400.0,0,2021-02-12 11:30:00
22410074,40.83,-82.19,41.0,-81.66,51.0,2,700.0,0,2021-02-16 11:30:00
22410107,39.43,-84.75,41.56,-87.67,281.0,2,949.0,0,2021-02-12 11:30:00
22410118,28.22,-99.59,30.93,-94.91,388.0,2,900.0,0,2021-02-15 11:30:00
22410244,41.0,-80.0,41.0,-80.0,14.0,2,400.0,0,2021-02-11 11:30:00
22410380,31.0,-95.0,31.0,-95.0,1.0,2,300.0,0,2021-02-11 11:30:00
22410452,33.0,-96.0,33.0,-96.0,1.0,2,271.0,0,2021-02-11 11:30:00
22410455,33.0,-97.0,33.0,-97.0,1.0,2,175.0,0,2021-02-11 11:30:00
22410488,32.93,-96.5,29.75,-97.56,238.0,2,1233.0,0,2021-02-12 11:30:00
22410534,32.42,-96.84,29.43,-97.74,241.0,2,951.0,0,2021-02-15 11:45:00
22410613,42.19,-87.4,40.86,-87.04,133.0,3,1300.0,0,2021-02-14 11:45:00
22410638,42.56,-90.48,41.49,-80.97,542.0,2,2000.0,0,2021-02-17 11:45:00
22410706,30.44,-95.09,26.34,-96.14,348.0,2,700.0,0,2021-02-11 10:45:00
22410746,30.5,-94.57,33.83,-96.42,248.0,2,1300.0,0,2021-02-12 11:00:00
22410851,28.7,-99.87,41.37,-83.43,1476.0,2,2921.0,0,2021-02-19 11:00:00
22410871,33.78,-96.06,29.17,-97.25,303.0,2,700.0,0,2021-02-19 11:00:00
22410913,28.76,-99.99,42.58,-87.75,1368.0,2,2200.0,0,2021-02-16 11:00:00
22410972,41.07,-87.31,40.35,-82.28,343.0,2,984.0,0,2021-02-17 11:00:00
22411037,33.94,-96.37,33.51,-96.64,41.0,2,150.0,0,2021-02-15 12:00:00
22411061,30.68,-94.78,33.62,-96.58,213.0,2,508.0,0,2021-02-11 12:00:00
22411074,33.01,-96.33,30.25,-95.6,279.0,2,827.0,0,2021-02-22 12:00:00
22411090,33.2,-96.38,33.43,-96.96,28.0,2,325.0,0,2021-02-19 12:00:00
22411091,33.02,-96.94,33.55,-96.77,22.0,2,225.0,0,2021-02-19 12:00:00
22411416,30.19,-94.73,33.84,-96.34,210.0,2,503.0,0,2021-02-11 12:30:00
22411482,28.47,-99.53,30.14,-98.51,181.0,2,800.0,0,2021-02-17 12:30:00
22411510,38.13,-85.99,42.98,-87.99,296.0,2,580.0,0,2021-02-12 12:30:00
22411857,41.7,-84.51,42.8,-87.06,173.0,2,1000.0,0,2021-02-11 12:30:00
22411897,42.49,-87.01,42.01,-90.09,168.0,2,550.0,0,2021-02-16 12:30:00
22411972,39.18,-84.64,30.45,-94.11,1125.0,2,2500.0,0,2021-02-12 12:30:00
22412024,42.81,-87.68,42.72,-83.99,255.0,2,1120.0,0,2021-02-11 12:45:00
22412033,42.15,-87.25,40.57,-82.25,357.0,2,1300.0,0,2021-02-11 12:45:00
22412487,39.86,-83.22,42.32,-87.29,312.0,2,691.0,0,2021-02-11 11:45:00
22412855,40.58,-85.54,42.97,-87.32,194.0,2,650.0,0,2021-02-12 11:00:00
22413149,40.9,-86.97,40.56,-85.87,64.0,2,550.0,0,2021-02-11 13:00:00
22413567,38.65,-88.14,41.31,-84.71,370.0,2,1400.0,0,2021-02-11 12:00:00
22413620,42.7,-87.88,38.27,-88.42,259.0,2,1002.0,0,2021-02-15 13:00:00
22413636,40.54,-85.4,41.15,-87.59,180.0,2,875.0,0,2021-02-18 13:00:00
22413661,42.32,-87.33,38.7,-88.16,296.0,2,700.0,0,2021-02-19 13:00:00
22413708,41.09,-87.14,28.07,-99.05,1316.0,2,2000.0,0,2021-02-12 12:00:00
22413725,40.42,-85.14,30.6,-97.21,1149.0,3,2700.0,0,2021-02-12 13:00:00
22413753,28.96,-99.69,30.66,-94.53,364.0,2,1050.0,0,2021-02-11 13:15:00
22413758,41.06,-87.83,40.24,-83.5,308.0,2,1300.0,0,2021-02-11 13:15:00
22413759,42.72,-87.75,41.61,-80.29,385.0,2,1900.0,0,2021-02-10 13:15:00
22413765,33.44,-96.82,31.73,-96.28,131.0,2,300.0,0,2021-02-16 13:15:00
22413917,34.91,-96.22,26.32,-96.9,598.0,2,750.0,0,2021-02-11 13:15:00
22414155,33.25,-96.57,34.37,-101.13,346.0,2,1300.0,0,2021-02-15 13:30:00
22414159,33.06,-96.39,26.22,-97.03,500.0,2,525.0,0,2021-02-14 13:30:00
22414220,33.84,-96.87,28.49,-99.69,441.0,2,500.0,0,2021-02-23 13:30:00
22414226,33.04,-96.71,28.25,-99.12,446.0,2,400.0,0,2021-02-26 13:30:00
22414242,40.69,-83.17,41.5,-81.04,194.0,2,1100.0,0,2021-02-15 14:30:00
22414248,40.72,-86.53,40.59,-83.36,167.0,2,1800.0,0,2021-02-16 12:30:00
22414252,42.83,-87.86,40.08,-85.61,201.0,2,500.0,0,2021-02-18 13:30:00
22414310,42.29,-87.24,40.16,-85.91,196.0,2,300.0,0,2021-02-17 13:30:00
22414314,42.76,-87.98,40.43,-85.11,197.0,2,500.0,0,2021-02-15 13:30:00
22414341,33.33,-96.43,30.75,-95.54,276.0,2,600.0,0,2021-02-12 13:45:00
22414482,33.0,-96.0,33.0,-96.0,14.0,2,332.0,0,2021-02-18 13:45:00
22414595,42.65,-87.81,42.88,-87.33,26.0,2,350.0,0,2021-02-11 13:00:00
22414720,42.59,-88.25,33.53,-96.07,878.0,2,2750.0,0,2021-02-17 13:00:00
22414777,33.81,-96.31,34.54,-101.74,335.0,2,1350.0,0,2021-02-17 13:00:00
22414965,40.94,-85.69,41.97,-81.98,289.0,2,1450.0,0,2021-02-14 14:00:00
22415067,42.34,-85.94,40.24,-85.46,145.0,2,650.0,0,2021-02-22 14:15:00
22415079,28.87,-99.27,29.66,-97.91,164.0,2,700.0,0,2021-02-22 14:15:00
22415527,40.69,-84.0,42.27,-87.98,266.0,2,786.0,0,2021-02-16 14:30:00
22415529,40.6,-84.84,42.33,-87.06,272.0,2,900.0,0,2021-02-16 14:30:00
22415629,28.51,-99.99,33.67,-96.53,430.0,4,1100.0,0,2021-02-11 14:30:00
22415668,34.0,-96.88,32.61,-105.43,610.0,2,600.0,0,2021-02-15 14:45:00
22415838,42.4,-87.58,40.64,-82.66,374.0,2,1700.0,0,2021-02-22 14:45:00
22415845,42.43,-87.99,40.66,-82.18,374.0,2,1320.0,0,2021-02-23 14:45:00
22415847,42.58,-87.75,40.66,-82.57,378.0,2,1450.0,0,2021-02-18 14:45:00
22415872,41.5,-81.3,42.66,-87.81,357.0,2,1059.0,0,2021-02-11 13:45:00
22415978,41.75,-84.64,40.2,-81.74,265.0,2,431.0,0,2021-02-15 15:00:00
22415991,42.65,-86.46,42.36,-86.52,60.0,2,300.0,0,2021-02-12 15:00:00
22415993,41.14,-84.85,40.31,-81.59,261.0,2,430.0,0,2021-02-17 15:00:00
22415997,41.59,-84.86,40.11,-81.63,260.0,2,474.0,0,2021-02-18 15:00:00
22416003,42.2,-91.19,42.08,-87.05,236.0,2,800.0,0,2021-02-19 14:00:00
22416005,42.04,-91.7,42.12,-87.61,235.0,2,1000.0,0,2021-02-12 14:00:00
22416015,42.75,-93.85,42.87,-87.85,321.0,2,175.0,0,2021-02-11 14:00:00
22416017,42.82,-87.1,40.0,-85.26,206.0,2,933.0,0,2021-02-11 14:00:00
22416043,40.94,-86.16,41.34,-83.99,194.0,2,779.0,0,2021-02-15 14:00:00
22416048,40.5,-84.07,42.52,-87.85,209.0,2,850.0,0,2021-02-14 14:00:00
22416080,41.31,-85.06,33.34,-96.87,1003.0,2,2100.0,0,2021-02-12 15:00:00
22416085,33.41,-96.91,33.76,-96.49,45.0,2,150.0,0,2021-02-11 14:00:00
22416104,33.39,-96.36,33.18,-96.85,51.0,2,418.0,0,2021-02-16 14:00:00
22416116,41.47,-90.12,41.3,-82.14,440.0,2,2100.0,0,2021-02-15 14:00:00
22416193,42.87,-87.36,39.67,-89.24,278.0,2,700.0,0,2021-02-11 15:00:00
22416282,41.13,-89.54,40.05,-85.6,289.0,2,1200.0,0,2021-02-12 15:15:00
22416357,33.04,-95.11,30.18,-95.18,311.0,2,675.0,0,2021-02-11 15:15:00
22416363,42.61,-85.07,33.03,-96.42,1059.0,2,2200.0,0,2021-02-15 15:15:00
22416392,38.8,-87.07,40.29,-85.18,220.0,2,1450.0,0,2021-02-12 15:30:00
22416424,30.35,-94.23,32.37,-101.31,565.0,2,1200.0,0,2021-02-15 15:30:00
22416467,28.6,-99.81,33.61,-96.12,431.0,2,1150.0,0,2021-02-11 15:30:00
22416675,40.91,-85.57,28.87,-99.73,1316.0,2,1700.0,0,2021-02-15 15:30:00
22416720,42.32,-84.59,40.97,-82.39,185.0,2,750.0,0,2021-02-18 15:30:00
22416745,30.18,-95.31,33.04,-96.88,202.0,2,650.0,0,2021-02-17 15:45:00
22416747,30.93,-95.71,42.06,-87.18,1135.0,2,2000.0,0,2021-02-22 15:45:00
22416749,30.69,-95.65,42.5,-87.96,1127.0,2,2000.0,0,2021-02-17 15:45:00
22416752,30.36,-95.31,42.65,-87.76,1134.0,2,2500.0,0,2021-02-17 15:45:00
22416824,41.22,-87.33,41.01,-85.6,172.0,2,700.0,0,2021-02-19 15:45:00
22416868,42.87,-87.31,43.09,-92.68,285.0,2,1200.0,0,2021-02-12 16:45:00
22417025,41.28,-84.99,40.67,-81.91,264.0,2,401.0,0,2021-02-16 16:00:00
22417205,42.94,-87.32,41.1,-80.45,359.0,2,1425.0,0,2021-02-16 15:00:00
22417218,42.64,-87.31,41.69,-80.22,360.0,2,1432.0,0,2021-02-18 15:00:00
22417224,42.89,-87.5,41.81,-80.65,364.0,2,1351.0,0,2021-02-18 15:00:00
22417247,41.64,-90.06,41.98,-82.2,430.0,2,1650.0,0,2021-02-15 15:00:00
22417493,29.41,-97.53,33.08,-96.96,298.0,3,875.0,0,2021-02-17 16:30:00
22417544,33.67,-96.1,33.1,-96.2,31.0,2,250.0,0,2021-02-15 16:30:00
22417834,42.18,-87.88,42.61,-87.28,73.0,2,500.0,0,2021-02-15 16:45:00
22417974,40.45,-85.78,40.12,-89.0,198.0,2,844.0,0,2021-02-23 17:45:00
22418042,42.9,-87.72,40.81,-85.37,190.0,2,800.0,0,2021-02-18 17:00:00
22418188,30.35,-94.63,30.02,-97.72,185.0,2,601.0,0,2021-02-16 16:00:00
22418293,29.23,-97.65,33.88,-96.52,445.0,3,1050.0,0,2021-02-12 17:15:00
22418398,32.75,-105.95,40.56,-85.42,1417.0,2,3027.0,0,2021-02-12 17:30:00
22418632,33.21,-96.81,30.62,-97.1,210.0,2,650.0,0,2021-02-17 17:00:00
22418754,42.08,-89.38,41.01,-81.09,467.0,2,2078.0,0,2021-02-18 18:45:00
22418875,29.49,-97.59,33.3,-96.59,271.0,2,850.0,0,2021-02-18 19:00:00
22418993,33.42,-96.47,34.77,-101.45,358.0,2,766.0,0,2021-02-11 20:30:00
22419057,30.64,-97.51,26.33,-97.37,261.0,2,488.0,0,2021-02-22 20:45:00
22419065,30.68,-97.48,31.52,-96.56,118.0,2,661.0,0,2021-02-22 20:00:00
22419066,30.94,-97.39,29.58,-97.8,36.0,2,454.0,0,2021-02-23 20:00:00
22419084,40.21,-81.14,33.83,-96.56,1113.0,2,2600.0,0,2021-02-23 21:00:00
22419092,41.63,-82.43,41.81,-85.85,182.0,2,1100.0,0,2021-02-11 21:00:00
22420363,40.82,-86.5,39.16,-86.29,93.0,2,500.0,0,2021-02-17 00:30:00
22420364,40.74,-86.39,39.89,-86.63,90.0,2,700.0,0,2021-02-17 00:30:00
22420402,40.07,-85.86,30.64,-95.48,1041.0,2,2216.0,0,2021-02-15 01:15:00
22420414,42.71,-91.65,39.63,-82.4,564.0,2,1650.0,0,2021-02-18 01:30:00
22420415,42.64,-87.87,42.34,-87.01,32.0,2,396.0,0,2021-02-16 01:30:00
22420585,38.01,-87.42,33.66,-96.99,736.0,2,1199.0,0,2021-02-15 03:30:00
22421003,33.39,-96.18,31.83,-94.3,182.0,2,932.0,0,2021-02-22 06:30:00
22421021,40.89,-82.65,42.01,-83.72,136.0,2,803.0,0,2021-02-20 06:30:00
22421090,41.38,-82.91,41.91,-87.62,295.0,2,400.0,0,2021-02-12 06:30:00
22421091,41.66,-82.66,41.74,-87.36,299.0,2,438.0,0,2021-02-12 06:30:00
22421211,32.28,-105.0,35.7,-101.03,430.0,2,1700.0,0,2021-02-17 06:00:00
22421422,40.3,-83.94,40.38,-83.71,589.0,3,2300.0,0,2021-02-11 08:15:00
22421480,42.51,-94.78,42.55,-92.4,107.0,2,144.0,0,2021-02-12 07:30:00
22421491,40.55,-85.15,42.64,-87.97,210.0,2,1200.0,1,2021-02-12 07:30:00
22421521,30.65,-94.83,30.54,-97.48,176.0,2,639.0,0,2021-02-15 07:30:00
22421552,42.92,-87.4,40.85,-83.46,340.0,2,1500.0,0,2021-02-19 07:30:00
22421570,39.34,-84.64,33.42,-93.96,824.0,2,1900.0,0,2021-02-15 07:30:00
22421571,41.2,-87.94,40.63,-82.68,339.0,2,1772.0,0,2021-02-16 07:30:00
22421673,42.39,-87.81,30.66,-94.29,1040.0,2,3000.0,0,2021-02-16 07:45:00
22421830,42.23,-87.97,41.52,-94.7,409.0,2,1400.0,0,2021-02-16 07:00:00
22422169,30.68,-94.14,41.68,-85.59,1118.0,2,2128.0,0,2021-02-15 08:15:00
22422194,42.0,-87.0,42.0,-87.0,14.0,2,275.0,0,2021-02-17 08:15:00
22422196,43.0,-88.0,43.0,-88.0,10.0,2,600.0,0,2021-02-17 08:15:00
22422561,28.05,-99.81,42.66,-87.68,1323.0,2,2531.0,0,2021-02-15 08:30:00
22422563,28.02,-99.85,42.62,-87.42,1322.0,2,2900.0,0,2021-02-15 08:30:00
22422572,28.17,-99.81,42.5,-87.68,1319.0,2,3100.0,0,2021-02-15 08:30:00
